AÑO,MES,ADM_LEVEL_1_NAME,ADM_LEVEL_2_NAME,ADM_LEVEL_3_NAME,NETWORK_CARRIER,AVERAGE_THROUGHPUT_DOWNLOAD_3G,THROUGHPUT_DOWNLOAD_3G_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_3G,THROUGHPUT_UPLOAD_3G_MEASUREMENTS,AVERAGE_THROUGHPUT_DOWNLOAD_4G,THROUGHPUT_DOWNLOAD_4G_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_4G,THROUGHPUT_UPLOAD_4G_MEASUREMENTS,AVERAGE_THROUGHPUT_DOWNLOAD_5G_NSA,THROUGHPUT_DOWNLOAD_5G_NSA_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_5G_NSA,THROUGHPUT_UPLOAD_5G_NSA_MEASUREMENTS,AVERAGE_LATENCY_3G,LATENCY_3G_MEASUREMENTS,AVERAGE_LATENCY_4G,LATENCY_4G_MEASUREMENTS,AVERAGE_LATENCY_5G_NSA,LATENCY_5G_NSA_MEASUREMENTS,TIME_PERCENTAGE_3G,TIME_PERCENTAGE_3G_SECONDS,TIME_PERCENTAGE_3G_MEASUREMENTS,TIME_PERCENTAGE_4G,TIME_PERCENTAGE_4G_SECONDS,TIME_PERCENTAGE_4G_MEASUREMENTS,TIME_PERCENTAGE_5G_NSA,TIME_PERCENTAGE_5G_NSA_SECONDS,TIME_PERCENTAGE_5G_NSA_MEASUREMENTS,TIME_PERCENTAGE_TOTAL_SECONDS,PACKET_LOSS_3G,LOST_PACKET_3G,PACKET_TRANSMITTED_3G,PACKET_LOSS_3G_MEASUREMENTS,PACKET_LOSS_4G,LOST_PACKET_4G,PACKET_TRANSMITTED_4G,PACKET_LOSS_4G_MEASUREMENTS,PACKET_LOSS_5G_NSA,LOST_PACKET_5G_NSA,PACKET_TRANSMITTED_5G_NSA,PACKET_LOSS_5G_NSA_MEASUREMENTS,SOURCE_FILE,YEARMONTH,IS_3G_ACTIVE_MONTH,IS_3G_ZERO_MONTH
2023,4,Ica,Chincha,Sunampe,MOVISTAR,4.904506,811.0,0.0,0.0,13.81377,25551.0,2.3352315,2302.0,0.0,0.0,0.0,0.0,136.64317,574.0,72.50087,25092.0,0.0,0.0,6.663579,2035660.0,0.0,93.13044,28450463.0,0.0,0.0,0.0,0.0,30549049.0,4.0948277,95.0,2320.0,0.0,0.62203676,635.0,102084.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Ica,Ica,Ica,MOVISTAR,8.854521,15372.0,0.9690295,4058.0,10.877966,115443.0,3.0509129,5994.0,0.0,0.0,0.0,0.0,162.6486,9166.0,73.856964,121806.0,0.0,0.0,5.3118324,10222906.0,0.0,93.19621,179361100.0,0.0,0.0,0.0,0.0,192455356.0,2.5136817,937.0,37276.0,0.0,0.7342526,3670.0,499828.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Ica,Ica,La Tinguiña,MOVISTAR,5.0044594,821.0,0.0,0.0,11.999272,14438.0,4.011701,1875.0,0.0,0.0,0.0,0.0,146.86607,873.0,72.29039,12421.0,0.0,0.0,6.3341208,1350273.0,0.0,92.921394,19808471.0,0.0,0.0,0.0,0.0,21317449.0,3.047404,108.0,3544.0,0.0,0.72392297,367.0,50696.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Ica,Ica,Parcona,MOVISTAR,5.64566,3984.0,0.6519504,970.0,9.049561,15469.0,2.8632767,1177.0,0.0,0.0,0.0,0.0,257.36566,3177.0,74.0167,14440.0,0.0,0.0,15.354821,4776985.0,0.0,84.15932,26182513.0,0.0,0.0,0.0,0.0,31110652.0,1.0815437,139.0,12852.0,0.0,1.0095643,608.0,60224.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Ica,Ica,Subtanjalla,MOVISTAR,4.6707153,3241.0,0.87267476,1090.0,8.982748,8409.0,2.601925,749.0,0.0,0.0,0.0,0.0,219.65886,2346.0,75.313095,8973.0,0.0,0.0,15.5816555,2891345.0,0.0,83.92139,15572522.0,0.0,0.0,0.0,0.0,18556083.0,2.6945484,259.0,9612.0,0.0,0.9487512,351.0,36996.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Chanchamayo,Chanchamayo,MOVISTAR,6.07519,1596.0,0.68714494,465.0,8.090064,13665.0,2.838967,1327.0,0.0,0.0,0.0,0.0,215.41476,2060.0,79.02563,15871.0,0.0,0.0,9.265624,2496509.0,0.0,88.79588,23924964.0,0.0,0.0,0.0,0.0,26943777.0,3.912436,336.0,8588.0,0.0,0.70761865,467.0,65996.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Huancayo,Chilca,MOVISTAR,3.4492354,1848.0,0.70115185,720.0,6.8185444,27711.0,3.190897,2854.0,0.0,0.0,0.0,0.0,249.5825,1549.0,76.805725,33455.0,0.0,0.0,5.0333595,3101808.0,0.0,93.41518,57567108.0,0.0,0.0,0.0,0.0,61625006.0,6.2279673,424.0,6808.0,0.0,1.9360976,2768.0,142968.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Huancayo,El Tambo,MOVISTAR,5.4502645,18280.0,1.3757063,6299.0,10.75674,166224.0,4.4205923,14031.0,0.0,0.0,0.0,0.0,243.71008,13863.0,76.52913,157033.0,0.0,0.0,8.102767,21097753.0,0.0,90.61266,235934670.0,0.0,0.0,0.0,0.0,260377152.0,3.8901243,2239.0,57556.0,0.0,1.0179442,6644.0,652688.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Huancayo,Huancayo,MOVISTAR,4.4868894,8194.0,0.7171302,2379.0,9.354465,141575.0,3.807725,10081.0,0.0,0.0,0.0,0.0,236.18974,8405.0,74.91708,160506.0,0.0,0.0,4.8883653,10116425.0,0.0,94.36962,195297012.0,0.0,0.0,0.0,0.0,206949033.0,4.6257915,1607.0,34740.0,0.0,1.0730435,7129.0,664372.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Huancayo,Pilcomayo,MOVISTAR,2.9271781,758.0,0.0,0.0,6.3189726,14608.0,3.3508258,1689.0,0.0,0.0,0.0,0.0,234.7465,629.0,76.74597,12096.0,0.0,0.0,8.4706545,1482871.0,0.0,89.345604,15640822.0,0.0,0.0,0.0,0.0,17505979.0,7.43865,194.0,2608.0,0.0,1.302938,667.0,51192.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Huancayo,San Agustin,MOVISTAR,3.7765012,912.0,0.0,0.0,6.7266183,22910.0,2.26391,1202.0,0.0,0.0,0.0,0.0,213.40399,742.0,76.13194,19557.0,0.0,0.0,2.5068474,764192.0,0.0,96.33572,29367158.0,0.0,0.0,0.0,0.0,30484184.0,5.038511,157.0,3116.0,0.0,1.7418082,1448.0,83132.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Junin,Junin,Carhuamayo,MOVISTAR,5.640336,1988.0,1.2171525,614.0,13.559068,11100.0,4.8664436,1228.0,0.0,0.0,0.0,0.0,154.97617,1532.0,72.837944,5611.0,0.0,0.0,15.165499,1063143.0,0.0,83.0059,5818941.0,0.0,0.0,0.0,0.0,7010274.0,3.5668585,223.0,6252.0,0.0,0.7217391,166.0,23000.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,La Libertad,Trujillo,El Porvenir,MOVISTAR,3.6413853,2971.0,0.8839721,732.0,8.763916,45831.0,4.0090237,5122.0,0.0,0.0,0.0,0.0,240.90776,1829.0,79.17923,45757.0,0.0,0.0,5.389922,4187722.0,0.0,93.3678,72542492.0,0.0,0.0,0.0,0.0,77695409.0,8.465151,685.0,8092.0,0.0,1.6214052,3119.0,192364.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,La Libertad,Trujillo,La Esperanza,MOVISTAR,3.1116056,3386.0,0.678921,1209.0,9.682343,48200.0,3.5262227,4313.0,0.0,0.0,0.0,0.0,221.69235,2538.0,80.76209,46885.0,0.0,0.0,4.634052,4564684.0,0.0,94.80514,93385986.0,0.0,0.0,0.0,0.0,98503089.0,6.3618107,697.0,10956.0,0.0,1.2429644,2438.0,196144.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,La Libertad,Trujillo,Moche,MOVISTAR,3.490556,1137.0,0.0,0.0,9.416883,15901.0,4.440647,818.0,0.0,0.0,0.0,0.0,193.47392,845.0,79.48655,14642.0,0.0,0.0,3.792072,984435.0,0.0,94.88953,24633648.0,0.0,0.0,0.0,0.0,25960345.0,6.668496,243.0,3644.0,0.0,1.222719,744.0,60848.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,La Libertad,Trujillo,Trujillo,MOVISTAR,4.6266217,19186.0,0.6713215,6667.0,10.835736,241698.0,3.86873,21650.0,0.0,0.0,0.0,0.0,186.53024,14002.0,78.80955,240358.0,0.0,0.0,5.909603,21251260.0,0.0,92.940636,334219668.0,0.0,0.0,0.0,0.0,359605534.0,4.8028035,2796.0,58216.0,0.0,0.85767466,8460.0,986388.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,La Libertad,Trujillo,Victor Larco Herrera,MOVISTAR,4.5461297,2442.0,0.6281206,736.0,11.253381,47200.0,2.8284404,2490.0,0.0,0.0,0.0,0.0,153.44836,1955.0,77.79997,44473.0,0.0,0.0,3.8215282,2981005.0,0.0,93.33394,72805672.0,0.0,0.0,0.0,0.0,78005572.0,4.0486836,326.0,8052.0,0.0,0.6537321,1182.0,180808.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lambayeque,Chiclayo,Chiclayo,MOVISTAR,4.1112227,8391.0,0.6149138,3563.0,12.212329,131583.0,4.2476068,10642.0,0.0,0.0,0.0,0.0,206.6561,7546.0,82.355995,128267.0,0.0,0.0,4.919793,10150357.0,0.0,92.66391,191181158.0,0.0,0.0,0.0,0.0,206316740.0,4.0347295,1264.0,31328.0,0.0,0.98546463,5215.0,529192.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lambayeque,Chiclayo,Jose Leonardo Ortiz,MOVISTAR,3.718542,2889.0,0.9999953,866.0,11.340148,36872.0,3.150084,4060.0,0.0,0.0,0.0,0.0,222.75226,2065.0,82.08536,32812.0,0.0,0.0,5.1654706,3397770.0,0.0,93.04434,61203186.0,0.0,0.0,0.0,0.0,65778517.0,3.751753,321.0,8556.0,0.0,1.0096223,1385.0,137180.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lambayeque,Chiclayo,La Victoria,MOVISTAR,3.497207,2107.0,0.6325784,815.0,9.176639,34978.0,3.0170453,2346.0,0.0,0.0,0.0,0.0,184.70016,1667.0,82.25841,33439.0,0.0,0.0,5.363696,3514224.0,0.0,91.60588,60018978.0,0.0,0.0,0.0,0.0,65518698.0,4.4965076,309.0,6872.0,0.0,0.9982928,1380.0,138236.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lambayeque,Chiclayo,Pimentel,MOVISTAR,4.587528,3748.0,0.5570017,2033.0,9.924421,41539.0,4.0249586,3118.0,0.0,0.0,0.0,0.0,192.43748,2521.0,80.794044,37789.0,0.0,0.0,6.593244,3813587.0,0.0,92.703354,53620391.0,0.0,0.0,0.0,0.0,57840830.0,3.8726995,404.0,10432.0,0.0,0.79022616,1227.0,155272.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Cañete,Asia,MOVISTAR,3.3201282,2370.0,0.57088673,571.0,11.848069,32000.0,3.094395,2353.0,0.0,0.0,0.0,0.0,278.4268,3132.0,75.72433,27933.0,0.0,0.0,7.1461864,2423806.0,0.0,92.39845,31339223.0,0.0,0.0,0.0,0.0,33917475.0,2.6793823,354.0,13212.0,0.0,0.8749563,1002.0,114520.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Cañete,Cerro Azul,MOVISTAR,4.8936644,1447.0,0.75277996,517.0,9.358956,17965.0,3.269278,831.0,0.0,0.0,0.0,0.0,312.65164,1288.0,77.441185,15480.0,0.0,0.0,5.0300055,942748.0,0.0,86.906136,16288369.0,0.0,0.0,0.0,0.0,18742485.0,2.1396396,114.0,5328.0,0.0,0.86968786,555.0,63816.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Cañete,Chilca,MOVISTAR,3.7455816,2073.0,0.8247805,462.0,8.082228,25288.0,4.5789976,1575.0,0.0,0.0,0.0,0.0,309.18173,1385.0,81.88785,18959.0,0.0,0.0,6.843947,1465881.0,0.0,91.15453,19524070.0,0.0,0.0,0.0,0.0,21418649.0,5.296343,336.0,6344.0,0.0,1.4415706,1166.0,80884.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Cañete,Mala,MOVISTAR,3.4854476,3868.0,0.7526751,965.0,7.737465,41912.0,5.5261135,5654.0,0.0,0.0,0.0,0.0,321.4155,3108.0,76.10715,44780.0,0.0,0.0,6.5585117,4676075.0,0.0,92.74015,66121691.0,0.0,0.0,0.0,0.0,71297804.0,3.2037816,427.0,13328.0,0.0,1.1206657,2093.0,186764.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Huaura,Huaura,MOVISTAR,2.6491947,729.0,0.0,0.0,7.6105285,8531.0,3.0369897,928.0,0.0,0.0,0.0,0.0,374.97797,664.0,79.38898,8467.0,0.0,0.0,11.003638,1601153.0,0.0,85.657974,12464198.0,0.0,0.0,0.0,0.0,14551124.0,4.463087,133.0,2980.0,0.0,0.9431831,334.0,35412.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Barranco,MOVISTAR,5.248534,3496.0,0.5839816,583.0,12.933236,40876.0,4.725642,5102.0,0.0,0.0,0.0,0.0,245.98485,1891.0,74.37639,41022.0,0.0,0.0,4.8883104,2313013.0,0.0,91.68361,43382141.0,0.0,0.0,0.0,0.0,47317226.0,3.2118056,259.0,8064.0,0.0,0.5894382,980.0,166260.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Breña,MOVISTAR,3.8532104,7193.0,0.8207844,1960.0,10.048765,75037.0,3.765632,5238.0,0.0,0.0,0.0,0.0,291.4215,3927.0,74.429375,76495.0,0.0,0.0,3.7418025,3780846.0,0.0,95.844574,96844658.0,0.0,0.0,0.0,0.0,101043441.0,4.298511,739.0,17192.0,0.0,0.8709591,2733.0,313792.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Carabayllo,MOVISTAR,4.218513,21347.0,0.9474212,4135.0,10.289666,122293.0,3.7352164,9257.0,0.0,0.0,0.0,0.0,312.26605,9633.0,74.380424,115408.0,0.0,0.0,8.368632,18442838.0,0.0,89.62992,197526912.0,0.0,0.0,0.0,0.0,220380556.0,3.3696177,1393.0,41340.0,0.0,0.9856163,4687.0,475540.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Comas,MOVISTAR,3.6815965,28431.0,0.7433472,5432.0,10.009912,188359.0,3.953375,14224.0,0.0,0.0,0.0,0.0,288.47382,14649.0,76.443565,197974.0,0.0,0.0,8.528275,32832689.0,0.0,89.89959,346101111.0,0.0,0.0,0.0,0.0,384986314.0,4.7113833,3033.0,64376.0,0.0,1.0372198,8494.0,818920.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,El Agustino,MOVISTAR,3.1785414,6554.0,0.6804733,1415.0,8.998128,52135.0,3.5510192,3777.0,0.0,0.0,0.0,0.0,320.69208,3507.0,74.93839,58795.0,0.0,0.0,12.883671,15196836.0,0.0,85.284836,100597082.0,0.0,0.0,0.0,0.0,117954241.0,5.978529,969.0,16208.0,0.0,1.1662713,2852.0,244540.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Independencia,MOVISTAR,3.39023,15549.0,0.82581365,2977.0,10.637871,101249.0,4.1679397,7787.0,0.0,0.0,0.0,0.0,283.4736,6716.0,75.53068,108675.0,0.0,0.0,6.5902896,10143883.0,0.0,92.37545,142185827.0,0.0,0.0,0.0,0.0,153921660.0,3.7413554,1082.0,28920.0,0.0,1.2127525,5496.0,453184.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Los Olivos,MOVISTAR,5.4321113,29968.0,0.9193456,6116.0,11.480996,170256.0,4.0811405,15377.0,0.0,0.0,0.0,0.0,253.12311,12463.0,75.128365,173514.0,0.0,0.0,8.086921,25268741.0,0.0,90.5185,282838024.0,0.0,0.0,0.0,0.0,312464312.0,3.8401964,2033.0,52940.0,0.0,1.0160648,7271.0,715604.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Puente Piedra,MOVISTAR,3.0549324,12748.0,0.68641376,3287.0,9.807586,126232.0,4.1832867,9291.0,0.0,0.0,0.0,0.0,300.8951,7594.0,74.90474,118585.0,0.0,0.0,7.0918856,14245051.0,0.0,90.39166,181564394.0,0.0,0.0,0.0,0.0,200864090.0,4.9897428,1654.0,33148.0,0.0,1.0637296,5201.0,488940.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,Punta Negra,MOVISTAR,4.9797745,1994.0,0.97462124,956.0,16.019503,11189.0,5.1334066,886.0,0.0,0.0,0.0,0.0,167.62086,816.0,74.008675,6741.0,0.0,0.0,8.599922,679140.0,0.0,90.35575,7135437.0,0.0,0.0,0.0,0.0,7897048.0,1.4475272,48.0,3316.0,0.0,0.98874134,274.0,27712.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,San Juan De Lurigancho,MOVISTAR,3.5886574,35993.0,0.7644356,8274.0,10.108776,270201.0,3.8218038,20613.0,0.0,0.0,0.0,0.0,306.4424,16010.0,74.88141,268539.0,0.0,0.0,7.993574,39987140.0,0.0,88.66512,443539332.0,0.0,0.0,0.0,0.0,500241056.0,4.5143833,3170.0,70220.0,0.0,1.0475624,11616.0,1108860.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,San Luis,MOVISTAR,4.251899,3998.0,0.75560224,866.0,8.582549,54497.0,3.311574,2428.0,0.0,0.0,0.0,0.0,265.42603,2096.0,74.63616,52256.0,0.0,0.0,6.613672,4507664.0,0.0,92.59435,63109302.0,0.0,0.0,0.0,0.0,68156752.0,4.1848774,383.0,9152.0,0.0,0.8816378,1900.0,215508.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Lima,Lima,San Martin De Porres,MOVISTAR,3.692496,31813.0,0.97631747,7118.0,9.555431,291203.0,4.1396995,31792.0,0.0,0.0,0.0,0.0,296.90536,23498.0,75.45233,305792.0,0.0,0.0,8.96317,47407492.0,0.0,88.82962,469832626.0,0.0,0.0,0.0,0.0,528914350.0,3.7976072,3809.0,100300.0,0.0,0.9683799,12222.0,1262108.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Piura,Piura,Castilla,MOVISTAR,4.3646517,4046.0,0.7899104,1179.0,10.410842,74274.0,3.184257,5134.0,0.0,0.0,0.0,0.0,190.48497,3188.0,83.2654,71171.0,0.0,0.0,3.5778425,4285276.0,0.0,95.43507,114305087.0,0.0,0.0,0.0,0.0,119772631.0,5.491974,739.0,13456.0,0.0,0.995132,2911.0,292524.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Piura,Piura,Catacaos,MOVISTAR,5.368537,2114.0,0.67867863,458.0,8.958121,28334.0,5.0417204,2404.0,0.0,0.0,0.0,0.0,229.07349,1111.0,83.83441,25027.0,0.0,0.0,3.2156723,1157038.0,0.0,96.182884,34607771.0,0.0,0.0,0.0,0.0,35981216.0,3.9787233,187.0,4700.0,0.0,0.73246926,755.0,103076.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Piura,Piura,Piura,MOVISTAR,4.7724905,12652.0,0.69280416,3153.0,11.292264,131906.0,4.0018363,9767.0,0.0,0.0,0.0,0.0,201.64987,7087.0,83.9927,129141.0,0.0,0.0,5.7103305,10847211.0,0.0,92.9907,176642972.0,0.0,0.0,0.0,0.0,189957680.0,4.2791266,1262.0,29492.0,0.0,0.8551519,4570.0,534408.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Piura,Piura,Veintiseis De Octubre,MOVISTAR,5.5731626,7543.0,0.69975775,1340.0,9.900821,65965.0,3.8005881,4519.0,0.0,0.0,0.0,0.0,217.01462,2921.0,83.40699,58312.0,0.0,0.0,4.5853114,4978326.0,0.0,94.32982,102414977.0,0.0,0.0,0.0,0.0,108571161.0,4.4007187,539.0,12248.0,0.0,1.0233295,2495.0,243812.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Puno,Puno,Puno,MOVISTAR,4.251814,16712.0,0.9616045,4379.0,10.9551935,147189.0,4.417823,15696.0,0.0,0.0,0.0,0.0,230.54405,11244.0,83.34803,135092.0,0.0,0.0,7.055869,12889416.0,0.0,91.12851,166470389.0,0.0,0.0,0.0,0.0,182676517.0,5.1680675,2460.0,47600.0,0.0,1.1429149,6447.0,564084.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Puno,San Roman,Caracoto,MOVISTAR,3.5107443,944.0,0.0,0.0,13.042858,13232.0,2.6537118,1138.0,0.0,0.0,0.0,0.0,284.28595,768.0,85.18133,6531.0,0.0,0.0,11.36096,1044144.0,0.0,87.793724,8068798.0,0.0,0.0,0.0,0.0,9190632.0,4.789864,155.0,3236.0,0.0,1.5498077,435.0,28068.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Puno,San Roman,Juliaca,MOVISTAR,4.352158,19645.0,0.8997918,4880.0,9.140398,196711.0,4.007734,14705.0,0.0,0.0,0.0,0.0,247.4936,12786.0,84.20649,158079.0,0.0,0.0,6.687224,15454224.0,0.0,91.677536,211867480.0,0.0,0.0,0.0,0.0,231100749.0,5.766741,3207.0,55612.0,0.0,1.1818658,7948.0,672496.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Puno,San Roman,San Miguel,MOVISTAR,3.7281823,2527.0,0.71230817,648.0,8.845919,34206.0,4.614652,2885.0,0.0,0.0,0.0,0.0,255.80916,1777.0,85.0297,24776.0,0.0,0.0,6.0735335,1663135.0,0.0,92.298035,25274264.0,0.0,0.0,0.0,0.0,27383317.0,6.2403893,487.0,7804.0,0.0,1.63646,1730.0,105716.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,San Martin,Moyobamba,Moyobamba,MOVISTAR,4.3536615,10381.0,0.96165675,1074.0,9.84143,23626.0,3.8045456,1711.0,0.0,0.0,0.0,0.0,356.06958,1511.0,95.54901,23211.0,0.0,0.0,7.464179,3151032.0,0.0,91.36482,38570012.0,0.0,0.0,0.0,0.0,42215385.0,5.017762,339.0,6756.0,0.0,1.1011254,1088.0,98808.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Tacna,Candarave,Camilaca,MOVISTAR,4.7885165,3811.0,0.0,0.0,6.442553,4584.0,0.0,0.0,0.0,0.0,0.0,0.0,164.58061,2071.0,96.59656,5384.0,0.0,0.0,20.704506,1613416.0,0.0,77.21649,6017160.0,0.0,0.0,0.0,0.0,7792584.0,2.3132927,197.0,8516.0,0.0,1.6629136,384.0,23092.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Tumbes,Contralmirante Villar,Canoas De Punta Sal,MOVISTAR,10.448709,1703.0,0.85707384,469.0,10.111485,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,193.29587,1096.0,86.967514,4111.0,0.0,0.0,15.177145,936938.0,0.0,81.17373,5011137.0,0.0,0.0,0.0,0.0,6173348.0,4.7517123,222.0,4672.0,0.0,1.6561514,294.0,17752.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,4,Tumbes,Tumbes,Tumbes,MOVISTAR,6.583149,1323.0,0.69589055,540.0,11.634106,36260.0,3.44485,2435.0,0.0,0.0,0.0,0.0,179.91466,1451.0,86.09681,36743.0,0.0,0.0,4.350182,2462225.0,0.0,94.94191,53737600.0,0.0,0.0,0.0,0.0,56600506.0,3.1735313,188.0,5924.0,0.0,0.71741277,1075.0,149844.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202304,True,False
2023,5,Arequipa,Arequipa,Alto Selva Alegre,MOVISTAR,3.5238955,3478.0,0.58369535,1556.0,8.468848,28206.0,4.6087403,2089.0,0.0,0.0,0.0,0.0,238.27966,2680.0,83.34362,31977.0,0.0,0.0,6.439308,2960247.0,0.0,91.289215,41967028.0,0.0,0.0,0.0,0.0,45971507.0,4.4690266,505.0,11300.0,0.0,1.2457557,1673.0,134296.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202305,True,False
2023,5,Arequipa,Arequipa,Cayma,MOVISTAR,3.7732682,4221.0,0.74253786,1556.0,8.248328,47222.0,3.6770802,3009.0,0.0,0.0,0.0,0.0,203.88031,2935.0,82.939095,56635.0,0.0,0.0,3.4495597,3066449.0,0.0,95.65027,85027278.0,0.0,0.0,0.0,0.0,88893927.0,5.4445877,676.0,12416.0,0.0,1.2385709,2926.0,236240.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202305,True,False
2023,5,Arequipa,Arequipa,Jacobo Hunter,MOVISTAR,3.5844393,1413.0,0.5787337,455.0,8.73217,23729.0,2.7420192,2193.0,0.0,0.0,0.0,0.0,221.53746,1202.0,83.11913,25908.0,0.0,0.0,2.2743711,978451.0,0.0,97.060684,41756212.0,0.0,0.0,0.0,0.0,43020727.0,4.9183517,253.0,5144.0,0.0,1.1937194,1297.0,108652.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202305,True,False
2023,5,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,MOVISTAR,3.839013,3485.0,0.75068164,1043.0,11.53519,50807.0,3.5315251,3924.0,0.0,0.0,0.0,0.0,228.95636,3559.0,82.36281,62077.0,0.0,0.0,4.448224,3723780.0,0.0,94.69925,79276393.0,0.0,0.0,0.0,0.0,83713859.0,6.0481734,914.0,15112.0,0.0,1.0957584,2820.0,257356.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202305,True,False
2023,5,Arequipa,Arequipa,Mariano Melgar,MOVISTAR,4.719154,3739.0,0.9113962,1024.0,9.082821,24244.0,4.165457,2810.0,0.0,0.0,0.0,0.0,235.17691,2200.0,82.05551,30442.0,0.0,0.0,3.948953,1933453.0,0.0,94.6034,46318918.0,0.0,0.0,0.0,0.0,48961157.0,3.764267,343.0,9112.0,0.0,1.6347362,2082.0,127360.0,0.0,0.0,0.0,0.0,0.0,dataset_2023.csv,202305,True,False
