treated_ubigeo,treated_dept,treated_prov,treated_dist,treated_bp,treated_region3,treated_pre6_4g,treated_post6_4g,treated_log10_pop,treated_altitud_m,control_key,control_region3,control_pre6_4g,control_post6_4g,control_delta,control_log10_pop,control_altitud_m,mahal_dist,caliper_level
80101,Cusco,Cusco,Cusco,202509,Sierra,8.325551416666668,11.494709916666666,5.059298292408071,3439.0,JUNIN|TARMA|TARMA,Sierra,8.535599416666667,8.556181333333333,0.02058191666666609,4.679200695727051,3094.0,14.521291534053555,standard
80104,Cusco,Cusco,San Jeronimo,202509,Sierra,8.762957766666666,12.226203416666666,4.756445920162273,3289.0,JUNIN|TARMA|TARMA,Sierra,8.535599416666667,8.556181333333333,0.02058191666666609,4.679200695727051,3094.0,0.791407921852789,standard
80104,Cusco,Cusco,San Jeronimo,202509,Sierra,8.762957766666666,12.226203416666666,4.756445920162273,3289.0,HUANCAVELICA|HUANCAVELICA|HUANCAVELICA,Sierra,8.28979925,9.487047666666667,1.1972484166666675,4.599621106961551,3746.0,2.499053198786652,standard
80104,Cusco,Cusco,San Jeronimo,202509,Sierra,8.762957766666666,12.226203416666666,4.756445920162273,3289.0,LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO,Sierra,7.958065566666668,8.817722333333334,0.8596567666666663,4.825439100966339,3183.0,2.907444465560839,standard
80104,Cusco,Cusco,San Jeronimo,202509,Sierra,8.762957766666666,12.226203416666666,4.756445920162273,3289.0,CUSCO|CALCA|CALCA,Sierra,7.8366622,8.496090783333333,0.6594285833333329,4.3144571227346775,2955.0,3.1015430770121277,standard
80105,Cusco,Cusco,San Sebastian,202509,Sierra,9.034160000000002,11.292797166666665,5.051291474450456,3578.0,CUSCO|CANCHIS|SICUANI,Sierra,7.4290797333333325,8.658755083333334,1.2296753500000017,4.76213066217665,3593.0,1.5260699988977255,relaxed
80105,Cusco,Cusco,San Sebastian,202509,Sierra,9.034160000000002,11.292797166666665,5.051291474450456,3578.0,HUANCAVELICA|HUANCAVELICA|HUANCAVELICA,Sierra,8.28979925,9.487047666666667,1.1972484166666675,4.599621106961551,3746.0,1.6111109255941374,relaxed
80105,Cusco,Cusco,San Sebastian,202509,Sierra,9.034160000000002,11.292797166666665,5.051291474450456,3578.0,LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO,Sierra,7.958065566666668,8.817722333333334,0.8596567666666663,4.825439100966339,3183.0,1.688910042488784,relaxed
80105,Cusco,Cusco,San Sebastian,202509,Sierra,9.034160000000002,11.292797166666665,5.051291474450456,3578.0,ANCASH|HUARAZ|INDEPENDENCIA,Sierra,10.658553166666668,10.787655583333333,0.12910241666666522,4.881316168666469,3046.0,1.8177656759648435,relaxed
80105,Cusco,Cusco,San Sebastian,202509,Sierra,9.034160000000002,11.292797166666665,5.051291474450456,3578.0,JUNIN|TARMA|TARMA,Sierra,8.535599416666667,8.556181333333333,0.02058191666666609,4.679200695727051,3094.0,1.9313229804612073,relaxed
80106,Cusco,Cusco,Santiago,202509,Sierra,7.702801483333332,10.441906666666666,4.976606719266922,3464.0,LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO,Sierra,7.958065566666668,8.817722333333334,0.8596567666666663,4.825439100966339,3183.0,5.979063200068682,standard
80106,Cusco,Cusco,Santiago,202509,Sierra,7.702801483333332,10.441906666666666,4.976606719266922,3464.0,HUANCAVELICA|HUANCAVELICA|HUANCAVELICA,Sierra,8.28979925,9.487047666666667,1.1972484166666675,4.599621106961551,3746.0,7.010668073683862,standard
