ADM_LEVEL_1_NAME,ADM_LEVEL_2_NAME,ADM_LEVEL_3_NAME,district_label,NETWORK_CARRIER,YEARMONTH,BREAKPOINT_YEARMONTH,relative_month,period,AVERAGE_THROUGHPUT_DOWNLOAD_3G,THROUGHPUT_DOWNLOAD_3G_MEASUREMENTS,AVERAGE_THROUGHPUT_DOWNLOAD_4G,THROUGHPUT_DOWNLOAD_4G_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_4G,AVERAGE_LATENCY_4G,TIME_PERCENTAGE_3G,TIME_PERCENTAGE_4G,PACKET_LOSS_4G,IS_3G_ACTIVE_MONTH,IS_3G_ZERO_MONTH
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202304,202412,-20,pre_shutdown,3.718542,2889.0,11.340148,36872.0,3.150084,82.08536,5.1654706,93.04434,1.0096223,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202305,202412,-19,pre_shutdown,4.5217066,2213.0,11.707112,37844.0,2.865202,81.77216,7.275856,91.2185,0.9006315,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202306,202412,-18,pre_shutdown,3.8706725,2811.0,11.120564,44455.0,2.8265831,79.90575,7.9831414,91.07295,0.9529134,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202307,202412,-17,pre_shutdown,3.9156046,3294.0,10.66208,56636.0,3.051797,80.10818,6.443263,93.05526,0.9700975,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202308,202412,-16,pre_shutdown,3.7624283,3757.0,11.12466,75051.0,3.5973752,80.14222,5.210733,94.24796,1.0779747,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202309,202412,-15,pre_shutdown,3.8293035,4780.0,10.984133,68468.0,3.4634826,81.99051,4.545706,94.789734,0.82323647,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202310,202412,-14,pre_shutdown,4.6017175,7433.0,9.836654,79752.0,3.5328844,80.03567,5.0895715,93.97892,0.8545872,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202311,202412,-13,pre_shutdown,4.5785866,7969.0,9.683672,64895.0,3.0540557,81.03876,6.678154,91.79607,0.67830735,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202312,202412,-12,pre_shutdown,4.6123543,6237.0,10.2116165,54866.0,2.6389878,79.60241,6.541752,91.99048,0.9769983,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202401,202412,-11,pre_shutdown,5.5952864,3721.0,9.695045,48108.0,2.7774603,79.0709,5.1093893,94.00834,0.76173484,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202402,202412,-10,pre_shutdown,5.432501,3897.0,9.821832,51246.0,3.1327875,78.129715,6.616018,91.976265,0.649917,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202403,202412,-9,pre_shutdown,4.7420673,4258.0,9.816932,52675.0,2.6569405,77.86277,6.6275144,92.10916,0.63856214,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202404,202412,-8,pre_shutdown,4.702106,4871.0,9.846262,55569.0,2.580265,78.749886,5.819588,93.45645,0.6623029,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202405,202412,-7,pre_shutdown,4.3872414,4740.0,9.990565,68550.0,2.6818511,77.18692,4.6392508,94.69332,0.5457038,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202406,202412,-6,pre_shutdown,5.161045,5705.0,10.453873,73698.0,3.6137197,75.516884,4.717564,94.744125,0.52675635,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202407,202412,-5,pre_shutdown,4.993359,5669.0,11.072585,67850.0,3.6974235,76.70156,6.190397,93.16456,0.54539764,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202408,202412,-4,pre_shutdown,4.8448367,3233.0,11.15555,65936.0,2.8275025,78.17499,3.7357693,95.52018,0.38753468,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202409,202412,-3,pre_shutdown,5.400107,2456.0,10.849208,73103.0,3.5834553,73.15543,2.5609043,97.22059,0.39145002,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202410,202412,-2,pre_shutdown,5.128964,3046.0,10.481425,70486.0,3.6139703,70.29009,2.7093124,97.12729,0.39055416,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202411,202412,-1,pre_shutdown,5.361298,1990.0,10.662863,55978.0,2.7747183,61.727848,3.381662,96.42529,0.32393405,True,False
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202412,202412,0,post_shutdown,0.0,0.0,11.309583,59760.0,3.2696466,58.845715,0.118482985,97.28889,0.29288906,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202501,202412,1,post_shutdown,0.0,0.0,11.37233,60758.0,3.1647594,58.706783,0.10452545,95.68676,0.33311036,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202502,202412,2,post_shutdown,0.0,0.0,10.741742,54943.0,2.6131535,57.799465,0.01568799,94.83118,0.421769,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202503,202412,3,post_shutdown,0.0,0.0,11.199071,76835.0,3.077753,56.75365,0.023414759,95.91464,0.3645276,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202504,202412,4,post_shutdown,0.0,0.0,10.893092,65525.0,3.1073697,62.5329,0.016688626,95.642136,0.6376022,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202505,202412,5,post_shutdown,0.0,0.0,10.18853,55905.0,2.7775297,62.68149,0.029829754,95.2977,0.47126037,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202506,202412,6,post_shutdown,0.0,0.0,11.095047,51334.0,2.2973135,62.42669,0.02271437,94.73702,0.5562244,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202507,202412,7,post_shutdown,0.0,0.0,11.001628,42519.0,2.126829,56.10107,0.038722772,95.97005,0.9133422,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202508,202412,8,post_shutdown,0.0,0.0,10.708441,47882.0,1.8870817,57.56018,0.18452016,96.804955,0.81010777,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202509,202412,9,post_shutdown,0.0,0.0,12.380753,58298.0,1.7996141,55.31488,0.021977076,97.10774,0.6668813,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202510,202412,10,post_shutdown,0.0,0.0,12.617953,58773.0,1.9308512,61.226723,0.034502883,97.44084,0.65004295,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202511,202412,11,post_shutdown,0.0,0.0,11.935034,68385.0,1.9066362,61.221935,0.014094035,99.3198,0.6858001,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202512,202412,12,post_shutdown,0.0,0.0,13.258622,60502.0,2.3580017,59.927586,0.023979811,98.59672,0.48920164,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202601,202412,13,post_shutdown,0.0,0.0,12.992186,56367.0,2.6188319,60.49504,0.03328027,99.20839,0.33575776,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202602,202412,14,post_shutdown,0.0,0.0,13.373231,52033.0,1.6968706,62.23951,0.025516968,99.8457,0.39166337,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202603,202412,15,post_shutdown,0.0,0.0,13.874822,47174.0,1.9645858,56.662212,0.009663404,99.84983,0.40605503,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202604,202412,16,post_shutdown,0.0,0.0,14.6575165,43614.0,2.855253,56.34196,0.018022671,99.64874,0.48604545,False,True
Lambayeque,Chiclayo,Jose Leonardo Ortiz,"Jose Leonardo Ortiz, Chiclayo, Lambayeque",MOVISTAR,202605,202412,17,post_shutdown,0.0,0.0,15.03691,37936.0,3.0935073,57.01852,0.02499837,99.6367,0.5528909,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202301,202412,-23,pre_shutdown,3.3061283,2191.0,10.511216,49690.0,3.780474,84.34535,4.6141305,93.986336,0.7967222,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202302,202412,-22,pre_shutdown,5.1761622,1155.0,10.552915,43929.0,3.2967236,83.19286,4.210846,94.80576,0.78517056,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202303,202412,-21,pre_shutdown,3.5095172,2836.0,9.568927,41041.0,2.5117607,80.86546,5.681845,91.82861,0.8932487,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202304,202412,-20,pre_shutdown,3.497207,2107.0,9.176639,34978.0,3.0170453,82.25841,5.363696,91.60588,0.9982928,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202305,202412,-19,pre_shutdown,4.219974,2054.0,9.4923115,41310.0,2.5596325,81.886314,4.7507095,93.07454,0.821764,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202306,202412,-18,pre_shutdown,3.6642067,1479.0,10.238303,46368.0,2.6527596,80.26885,3.4340084,95.32114,1.0686773,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202307,202412,-17,pre_shutdown,3.627803,5748.0,9.672583,53542.0,2.8791115,80.246895,6.602878,92.35417,0.932213,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202308,202412,-16,pre_shutdown,3.442247,4492.0,9.523551,45435.0,2.6428893,79.41127,6.061306,93.32171,0.788919,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202309,202412,-15,pre_shutdown,3.570362,4510.0,10.543329,48956.0,3.5843852,81.47743,6.190956,93.33591,0.6697228,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202310,202412,-14,pre_shutdown,3.8410523,3334.0,9.979233,45882.0,2.9122372,79.472786,5.3492317,94.1858,0.662805,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202311,202412,-13,pre_shutdown,4.645293,3384.0,10.382427,45691.0,2.5344832,80.36291,4.2399445,95.53153,0.59012395,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202312,202412,-12,pre_shutdown,5.8537517,4101.0,10.288975,43497.0,2.689894,78.938446,4.133407,95.200676,0.6753052,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202401,202412,-11,pre_shutdown,5.513551,5874.0,10.561386,38559.0,2.6150608,77.844406,4.9315104,94.77214,0.59904075,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202402,202412,-10,pre_shutdown,6.553844,3373.0,11.247249,33897.0,3.4182403,78.49388,6.9782443,92.603714,0.6417512,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202403,202412,-9,pre_shutdown,8.111759,3753.0,9.310879,42403.0,2.6142135,77.904366,3.5295632,96.28697,0.71833855,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202404,202412,-8,pre_shutdown,4.5067177,1563.0,9.732799,36430.0,2.4158847,77.75193,4.035018,95.68522,0.48642728,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202405,202412,-7,pre_shutdown,4.23692,1799.0,9.100928,44605.0,2.1925745,75.9918,3.8790019,95.94623,0.42306927,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202406,202412,-6,pre_shutdown,5.7454767,2297.0,11.019594,46167.0,2.2849808,74.74306,2.9870439,96.80872,0.48287448,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202407,202412,-5,pre_shutdown,4.0678535,3220.0,11.396543,50191.0,2.6480076,75.52768,3.882651,95.87425,0.464193,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202408,202412,-4,pre_shutdown,4.7132335,3055.0,10.637383,39487.0,2.9648204,77.49441,3.3264966,96.53001,0.6251735,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202409,202412,-3,pre_shutdown,4.837785,2510.0,10.32148,41949.0,3.596366,73.27171,2.6509871,97.15186,0.5272827,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202410,202412,-2,pre_shutdown,4.680476,3351.0,9.782834,46909.0,3.6646988,70.1508,3.967027,95.856575,0.41503105,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202411,202412,-1,pre_shutdown,4.343683,1649.0,9.597743,41925.0,3.1530914,60.55858,2.7405558,97.046776,0.36657998,True,False
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202412,202412,0,post_shutdown,0.0,0.0,9.765975,46545.0,2.479882,56.42625,0.25513598,98.24527,0.32431474,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202501,202412,1,post_shutdown,0.0,0.0,9.717503,37895.0,3.1543274,57.684063,0.51955307,96.7776,0.41672447,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202502,202412,2,post_shutdown,0.0,0.0,9.325766,43758.0,2.729566,58.036613,0.14951319,97.92787,0.4834849,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202503,202412,3,post_shutdown,0.0,0.0,9.536309,43638.0,2.5635097,57.13324,0.06378613,97.78166,0.40368086,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202504,202412,4,post_shutdown,0.0,0.0,9.943248,45685.0,2.6218352,61.90704,0.13341388,95.73598,0.4583638,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202505,202412,5,post_shutdown,0.0,0.0,9.867271,39175.0,2.4841733,62.447735,0.2545868,96.80371,0.39603478,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202506,202412,6,post_shutdown,0.0,0.0,11.46783,37061.0,1.9908652,62.73243,0.090464406,97.38397,0.43445826,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202507,202412,7,post_shutdown,0.0,0.0,12.689809,44171.0,2.6892188,58.653305,0.29777738,98.119514,0.3995611,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202508,202412,8,post_shutdown,0.0,0.0,12.434798,49571.0,2.6003504,59.14761,1.5588865,96.516785,0.43607754,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202509,202412,9,post_shutdown,0.0,0.0,12.486698,45290.0,2.3426054,58.256348,0.8178416,97.622826,0.42877427,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202510,202412,10,post_shutdown,0.0,0.0,13.236013,50374.0,2.776373,64.63484,1.5826895,97.1714,0.44145203,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202511,202412,11,post_shutdown,0.0,0.0,14.175513,45221.0,3.0335238,66.4542,1.092286,97.21293,0.47985455,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202512,202412,12,post_shutdown,0.0,0.0,12.987055,40113.0,3.1306076,63.779152,0.77398497,97.84823,0.5153882,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202601,202412,13,post_shutdown,0.0,0.0,12.240829,34873.0,3.2248244,65.00041,0.91485494,97.78822,0.68208045,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202602,202412,14,post_shutdown,0.0,0.0,12.676548,31535.0,3.1341867,65.69619,0.80737865,98.896355,0.73224664,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202603,202412,15,post_shutdown,0.0,0.0,12.639792,37633.0,2.743133,61.377216,0.30532408,99.37112,0.697365,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202604,202412,16,post_shutdown,0.0,0.0,12.499599,33327.0,3.7011583,61.89462,0.4397475,99.18892,0.6880263,False,True
Lambayeque,Chiclayo,La Victoria,"La Victoria, Chiclayo, Lambayeque",MOVISTAR,202605,202412,17,post_shutdown,0.0,0.0,12.638451,28932.0,2.9887364,60.832386,0.7334044,98.69323,0.8616534,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202301,202412,-23,pre_shutdown,3.9410467,2537.0,10.3932705,42709.0,3.1402996,84.25175,6.5845156,92.12129,0.9863072,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202302,202412,-22,pre_shutdown,3.6874404,1967.0,15.1558695,42872.0,4.2982726,82.56687,6.178276,88.71834,0.9001325,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202303,202412,-21,pre_shutdown,3.3099043,1705.0,11.188158,26464.0,3.9767685,80.03566,7.72667,89.3075,0.89699733,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202304,202412,-20,pre_shutdown,4.587528,3748.0,9.924421,41539.0,4.0249586,80.794044,6.593244,92.703354,0.79022616,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202305,202412,-19,pre_shutdown,3.9487824,2870.0,8.542058,43189.0,4.0560093,81.50642,5.0012383,94.15737,0.912979,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202306,202412,-18,pre_shutdown,4.266637,5107.0,9.84731,50635.0,3.702311,79.80857,5.2432384,94.074715,1.0559886,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202307,202412,-17,pre_shutdown,4.4584436,4219.0,10.556668,61261.0,3.9175065,77.91191,3.9975147,94.8287,0.84502214,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202308,202412,-16,pre_shutdown,4.120552,4000.0,11.325372,67368.0,3.260918,79.11813,4.988196,93.83561,0.81023973,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202309,202412,-15,pre_shutdown,4.513125,3789.0,11.779267,62472.0,3.296949,79.36904,3.4022243,94.752686,0.60296774,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202310,202412,-14,pre_shutdown,4.122879,4254.0,10.931951,74254.0,3.1166074,78.20343,3.7490861,95.359955,0.59455645,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202311,202412,-13,pre_shutdown,4.401127,4813.0,10.857962,72749.0,3.0833535,80.479614,4.506649,93.68966,0.699851,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202312,202412,-12,pre_shutdown,4.133112,4594.0,10.418262,60186.0,2.704628,79.053055,4.712639,93.26963,0.671666,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202401,202412,-11,pre_shutdown,4.255975,4347.0,10.717954,62188.0,2.4117918,78.127975,6.491146,92.94055,0.73831606,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202402,202412,-10,pre_shutdown,4.5160995,4207.0,10.293315,52334.0,2.3901496,78.56261,5.0153675,93.956665,0.7606759,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202403,202412,-9,pre_shutdown,4.153238,3969.0,11.767594,46212.0,2.412662,78.36225,4.0228705,95.35874,0.6208569,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202404,202412,-8,pre_shutdown,4.23746,3268.0,10.524955,40926.0,2.4093308,77.40871,3.4372573,96.10022,0.5945224,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202405,202412,-7,pre_shutdown,3.621957,3434.0,9.935739,48664.0,1.9630963,78.07935,4.910517,94.77883,0.813755,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202406,202412,-6,pre_shutdown,4.060359,4498.0,9.395086,58773.0,2.3044145,77.31988,4.6882877,94.99451,0.7647328,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202407,202412,-5,pre_shutdown,3.9685767,4019.0,9.926509,39022.0,2.884709,79.09091,4.1760283,95.241264,0.7588725,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202408,202412,-4,pre_shutdown,3.831813,2943.0,8.839827,41926.0,2.6942956,80.0596,3.4783518,96.221725,0.7438888,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202409,202412,-3,pre_shutdown,4.0009613,2771.0,8.616656,41835.0,2.7428162,75.45282,3.2265747,96.39917,0.64201367,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202410,202412,-2,pre_shutdown,4.420919,4005.0,10.680033,56116.0,2.6970978,72.47928,3.5532744,95.86772,0.74875206,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202411,202412,-1,pre_shutdown,5.5160127,3800.0,11.95639,47060.0,2.8200254,63.348454,2.9430459,96.71189,0.5312164,True,False
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202412,202412,0,post_shutdown,0.0,0.0,11.078243,50086.0,2.5847626,57.56421,0.6101263,95.96632,0.44950134,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202501,202412,1,post_shutdown,0.0,0.0,10.234784,53852.0,3.4279914,60.349007,0.77705544,94.18218,0.54452485,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202502,202412,2,post_shutdown,0.0,0.0,9.474705,49919.0,2.8033702,58.602352,0.11649323,96.02446,0.56558025,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202503,202412,3,post_shutdown,0.0,0.0,9.409244,49145.0,2.323589,59.17597,0.22657919,96.30935,0.49951822,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202504,202412,4,post_shutdown,0.0,0.0,10.029208,51535.0,2.2182102,63.82154,0.13058767,97.16954,0.4604225,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202505,202412,5,post_shutdown,0.0,0.0,10.436329,57026.0,2.84093,65.81888,0.13646759,96.5694,0.43529963,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202506,202412,6,post_shutdown,0.0,0.0,11.260665,53378.0,2.2202153,63.13209,0.027340377,97.22654,0.48577443,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202507,202412,7,post_shutdown,0.0,0.0,11.898417,47239.0,2.4023037,57.246162,0.008520006,96.99346,0.48105937,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202508,202412,8,post_shutdown,0.0,0.0,11.842864,58360.0,2.3750286,56.511246,0.11387195,98.986664,0.35497963,False,True
Lambayeque,Chiclayo,Pimentel,"Pimentel, Chiclayo, Lambayeque",MOVISTAR,202509,202412,9,post_shutdown,0.0,0.0,12.546593,50734.0,2.1391263,57.120964,0.0490299,98.26081,0.46919712,False,True
