AÑO;MES;ADM_LEVEL_1_NAME;ADM_LEVEL_2_NAME;ADM_LEVEL_3_NAME;NETWORK_CARRIER;AVERAGE_THROUGHPUT_DOWNLOAD_3G;THROUGHPUT_DOWNLOAD_3G_MEASUREMENTS;AVERAGE_THROUGHPUT_UPLOAD_3G;THROUGHPUT_UPLOAD_3G_MEASUREMENTS;AVERAGE_THROUGHPUT_DOWNLOAD_4G;THROUGHPUT_DOWNLOAD_4G_MEASUREMENTS;AVERAGE_THROUGHPUT_UPLOAD_4G;THROUGHPUT_UPLOAD_4G_MEASUREMENTS;AVERAGE_THROUGHPUT_DOWNLOAD_5G_NSA;THROUGHPUT_DOWNLOAD_5G_NSA_MEASUREMENTS;AVERAGE_THROUGHPUT_UPLOAD_5G_NSA;THROUGHPUT_UPLOAD_5G_NSA_MEASUREMENTS;AVERAGE_LATENCY_3G;LATENCY_3G_MEASUREMENTS;AVERAGE_LATENCY_4G;LATENCY_4G_MEASUREMENTS;AVERAGE_LATENCY_5G_NSA;LATENCY_5G_NSA_MEASUREMENTS;TIME_PERCENTAGE_3G;TIME_PERCENTAGE_3G_SECONDS;TIME_PERCENTAGE_3G_MEASUREMENTS;TIME_PERCENTAGE_4G;TIME_PERCENTAGE_4G_SECONDS;TIME_PERCENTAGE_4G_MEASUREMENTS;TIME_PERCENTAGE_5G_NSA;TIME_PERCENTAGE_5G_NSA_SECONDS;TIME_PERCENTAGE_5G_NSA_MEASUREMENTS;TIME_PERCENTAGE_TOTAL_SECONDS;PACKET_LOSS_3G;LOST_PACKET_3G;PACKET_TRANSMITTED_3G;PACKET_LOSS_3G_MEASUREMENTS;PACKET_LOSS_4G;LOST_PACKET_4G;PACKET_TRANSMITTED_4G;PACKET_LOSS_4G_MEASUREMENTS;PACKET_LOSS_5G_NSA;LOST_PACKET_5G_NSA;PACKET_TRANSMITTED_5G_NSA;PACKET_LOSS_5G_NSA_MEASUREMENTS
2026;2;Huanuco;Lauricocha;San Francisco De Asis;MOVISTAR;;;;;13.664509;538.0;;;;;;;;;68.88911;1345.0;;;0.1833326;1502.0;;98.04071;803224.0;1427.0;;;;819276.0;;;;;0.07423905;4.0;5388.0;1347.0;;;;
2026;2;Huanuco;Lauricocha;San Miguel De Cauri;BITEL;;;;;10.704593;801.0;;;;;;;;;49.47229;683.0;;;1.1784588;3640.0;;93.47542;288725.0;1333.0;;;;308878.0;;;;;0.36075035;10.0;2772.0;693.0;;;;
2026;2;Huanuco;Lauricocha;San Miguel De Cauri;CLARO;;;;;11.710041;10794.0;2.0746293;909.0;;;;;;;79.385704;8209.0;;;2.4397209;132841.0;1674.0;87.60064;4769790.0;26414.0;;;;5444926.0;5.5031447;;;;0.7854949;266.0;33864.0;8466.0;;;;
2026;2;Huanuco;Lauricocha;San Miguel De Cauri;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;100.0;95.0;;;;;95.0;;;;;;;;;;;;
2026;2;Huanuco;Leoncio Prado;Castillo Grande;BITEL;;;;;12.226555;10294.0;3.6394475;1231.0;;;;;;;63.973915;7952.0;;;2.2932005;169496.0;4845.0;96.13554;7105610.0;48138.0;;5284.0;;7391242.0;;;;;0.8996097;295.0;32792.0;8198.0;;;;
2026;2;Huanuco;Leoncio Prado;Castillo Grande;CLARO;;;;;14.500795;11901.0;2.2326357;671.0;;;;;;;49.33612;7906.0;;;2.9213202;184172.0;1744.0;96.85796;6106323.0;30690.0;;;;6304410.0;5.298913;;;;0.6695032;214.0;31964.0;7991.0;;;;
2026;2;Huanuco;Leoncio Prado;Castillo Grande;ENTEL;;;;;12.817301;1213.0;;;;;;;;;57.263527;1260.0;;;1.9808227;13626.0;;97.88253;673330.0;3277.0;;;;687896.0;;;;;0.43103448;22.0;5104.0;1276.0;;;;
2026;2;Huanuco;Leoncio Prado;Castillo Grande;MOVISTAR;;;;;11.471188;3247.0;;;;;;;;;53.87258;3386.0;;;5.142988;272968.0;3117.0;93.661385;4971149.0;21702.0;;;;5307576.0;6.0787673;;;;1.1505971;158.0;13732.0;3433.0;;;;
2026;2;Huanuco;Leoncio Prado;Daniel Alomia Robles;BITEL;;;;;10.203314;4436.0;;;;;;;;;65.93637;3915.0;;;3.9693298;72827.0;1840.0;94.25919;1729414.0;8476.0;;;;1834743.0;;;;;1.1635065;189.0;16244.0;4061.0;;;;
2026;2;Huanuco;Leoncio Prado;Daniel Alomia Robles;CLARO;;;;;12.37834;1001.0;;;;;;;;;52.887665;1145.0;;;12.032564;144179.0;1451.0;83.992775;1006435.0;6839.0;;;;1198240.0;4.5572915;;;;1.6914191;82.0;4848.0;1212.0;;;;
2026;2;Huanuco;Leoncio Prado;Daniel Alomia Robles;ENTEL;;;;;11.55265;541.0;;;;;;;;;67.11341;1038.0;;;3.021733;45250.0;474.0;87.08167;1304035.0;5858.0;;;;1497485.0;3.409091;;;;1.8633541;84.0;4508.0;1127.0;;;;
2026;2;Huanuco;Leoncio Prado;Daniel Alomia Robles;MOVISTAR;;;;;12.421847;1128.0;;;;;;;;;60.22621;1010.0;;;9.126776;52212.0;470.0;87.65756;501467.0;2296.0;;;;572075.0;5.451128;;;;2.464115;103.0;4180.0;1045.0;;;;
2026;2;Huanuco;Leoncio Prado;Hermilio Valdizan;BITEL;;;;;;;;;;;;;;;;;;;0.4703949;4202.0;;98.313095;878223.0;2506.0;;;;893292.0;;;;;3.7878788;;;;;;;
2026;2;Huanuco;Leoncio Prado;Hermilio Valdizan;CLARO;;;;;;;;;;;;;;;;;;;5.794353;18638.0;;92.460625;297407.0;846.0;;;;321658.0;;;;;1.1173184;;;;;;;
2026;2;Huanuco;Leoncio Prado;Hermilio Valdizan;ENTEL;;;;;12.0963545;428.0;;;;;;;;;70.29852;453.0;;;9.251168;66700.0;682.0;90.119835;649755.0;4745.0;;;;720990.0;5.574324;;;;2.2774327;44.0;1932.0;483.0;;;;
2026;2;Huanuco;Leoncio Prado;Hermilio Valdizan;MOVISTAR;;;;;;;;;;;;;;;;;;;8.015455;1141.0;;74.48542;10603.0;;;;;14235.0;;;;;;;;;;;;
2026;2;Huanuco;Leoncio Prado;Jose Crespo Y Castillo;BITEL;;;;;13.02925;23472.0;2.8143854;1837.0;;;;;;;69.01598;20720.0;;;1.5792608;199578.0;4862.0;97.50469;12322088.0;53815.0;0.5122244;64732.0;488.0;12637431.0;8.741259;;;;0.7411765;630.0;85000.0;21250.0;7.5396824;;;
2026;2;Huanuco;Leoncio Prado;Jose Crespo Y Castillo;CLARO;;;;;11.951411;4674.0;;;;;;;;;52.80323;3149.0;;;1.6661687;66753.0;678.0;97.60252;3910325.0;14580.0;;;;4006377.0;;;;;1.2093023;156.0;12900.0;3225.0;;;;
2026;2;Huanuco;Leoncio Prado;Jose Crespo Y Castillo;ENTEL;;;;;14.3326845;8886.0;;;;;;;;;64.78333;8475.0;;;2.0721385;82249.0;660.0;96.63294;3835633.0;17439.0;;;;3969281.0;3.392857;;;;1.3048738;453.0;34716.0;8679.0;;;;
2026;2;Huanuco;Leoncio Prado;Jose Crespo Y Castillo;MOVISTAR;;;;;14.495382;1064.0;;;;;;;;;53.599598;1517.0;;;11.110841;114293.0;960.0;80.47872;827854.0;3697.0;;;;1028662.0;3.4782608;;;;0.3763089;23.0;6112.0;1528.0;;;;
2026;2;Huanuco;Leoncio Prado;Luyando;BITEL;;;;;11.383741;3720.0;;;;;;;;;70.07792;3957.0;;;6.239871;192478.0;3271.0;92.55934;2855129.0;18955.0;;626.0;;3084647.0;6.7647057;;;;2.4220033;413.0;17052.0;4263.0;;;;
2026;2;Huanuco;Leoncio Prado;Luyando;CLARO;;;;;14.241953;6080.0;;;;;;;364.81744;860.0;47.36248;4508.0;;;19.319086;1090181.0;4930.0;77.4306;4369429.0;18357.0;;;;5643026.0;5.8883247;232.0;3940.0;985.0;0.7130416;131.0;18372.0;4593.0;;;;
2026;2;Huanuco;Leoncio Prado;Luyando;ENTEL;;;;;11.711883;661.0;;;;;;;;;66.19154;922.0;;;1.8964959;57173.0;570.0;96.617966;2912708.0;5646.0;;;;3014665.0;;;;;1.7484342;67.0;3832.0;958.0;;;;
2026;2;Huanuco;Leoncio Prado;Luyando;MOVISTAR;;;;;12.614797;2991.0;;;;;;;;;50.66196;2752.0;;;3.9559155;61350.0;641.0;93.485794;1449817.0;5897.0;;;;1550842.0;;;;;0.5876253;68.0;11572.0;2893.0;;;;
2026;2;Huanuco;Leoncio Prado;Mariano Damaso Beraun;BITEL;;;;;13.778054;5685.0;3.0117848;409.0;;;;;;;66.27251;6434.0;;;2.4359508;102896.0;2723.0;93.23811;3938433.0;21038.0;;386.0;;4224059.0;;;;;1.0479262;286.0;27292.0;6823.0;;;;
2026;2;Huanuco;Leoncio Prado;Mariano Damaso Beraun;CLARO;;;;;13.04793;5122.0;1.0284595;807.0;;;;;;;47.143425;4717.0;;;4.219651;170159.0;2096.0;92.77472;3741175.0;13874.0;;;;4032537.0;7.460733;;;;0.27173913;52.0;19136.0;4784.0;;;;
2026;2;Huanuco;Leoncio Prado;Mariano Damaso Beraun;ENTEL;;;;;14.4984665;2725.0;;;;;;;;;58.0609;2884.0;;;4.3320937;70409.0;914.0;92.91516;1510139.0;7403.0;;;;1625288.0;;;;;0.50513697;59.0;11680.0;2920.0;;;;
2026;2;Huanuco;Leoncio Prado;Mariano Damaso Beraun;MOVISTAR;;;;;;;;;;;;;;;;;;;16.495953;133236.0;1411.0;38.05648;307378.0;2269.0;;;;807689.0;;;;;4.619565;;;;;;;
2026;2;Huanuco;Leoncio Prado;Pucayacu;BITEL;;;;;11.807549;1118.0;;;;;;;;;81.467514;1126.0;;;4.6327558;34937.0;928.0;89.860634;677666.0;3454.0;;;;754130.0;;;;;3.2599669;157.0;4816.0;1204.0;;;;
2026;2;Huanuco;Leoncio Prado;Pucayacu;CLARO;;;;;22.555706;673.0;;;;;;;;;48.292282;904.0;;;3.7195976;21305.0;;95.89718;549277.0;2862.0;;;;572777.0;;;;;0.92391306;34.0;3680.0;920.0;;;;
2026;2;Huanuco;Leoncio Prado;Pucayacu;ENTEL;;;;;;;;;;;;;;;;;;;2.104093;3653.0;;87.52001;151947.0;;;;;173614.0;;;;;;;;;;;;
2026;2;Huanuco;Leoncio Prado;Pucayacu;MOVISTAR;;;;;;;;;;;;;;;;;;;1.1864742;120.0;;34.931778;3533.0;;;;;10114.0;;;;;;;;;;;;
2026;2;Huanuco;Leoncio Prado;Pueblo Nuevo;BITEL;;;;;13.284232;2394.0;;;;;;;;;72.527374;1562.0;;;4.061211;69880.0;1322.0;95.70057;1646690.0;10093.0;;;;1720669.0;;;;;1.4653641;99.0;6756.0;1689.0;;;;
2026;2;Huanuco;Leoncio Prado;Pueblo Nuevo;CLARO;;;;;;;;;;;;;;;;;;;27.149643;64990.0;795.0;65.8171;157551.0;894.0;;;;239377.0;7.178218;;;;2.21519;;;;;;;
2026;2;Huanuco;Leoncio Prado;Pueblo Nuevo;ENTEL;;;;;;;;;;;;;;;;;;;9.078532;25740.0;;77.752304;220448.0;1039.0;;;;283526.0;;;;;2.2135417;;;;;;;
2026;2;Huanuco;Leoncio Prado;Pueblo Nuevo;MOVISTAR;;;;;;;;;;;;;;;;;;;15.658588;5944.0;;52.634354;19980.0;;;;;37960.0;;;;;;;;;;;;
2026;2;Huanuco;Leoncio Prado;RupaRupa;BITEL;4.255777;517.0;;;13.572442;50643.0;2.4976592;2680.0;;;;;224.79802;807.0;65.071014;47827.0;;;4.24735;1743631.0;34247.0;94.831116;38930267.0;254277.0;0.450804;185065.0;1180.0;41052209.0;6.264501;216.0;3448.0;862.0;1.035867;2054.0;198288.0;49572.0;0.7198953;;;
2026;2;Huanuco;Leoncio Prado;RupaRupa;CLARO;6.6321645;877.0;;;13.75622;31324.0;2.0064013;2941.0;;;;;293.32993;918.0;54.1759;31584.0;;;5.423517;1315062.0;9116.0;94.01488;22796165.0;110143.0;;;;24247401.0;7.075937;287.0;4056.0;1014.0;0.5473313;701.0;128076.0;32019.0;;;;
2026;2;Huanuco;Leoncio Prado;RupaRupa;ENTEL;4.6728477;581.0;;;11.029674;16070.0;4.174924;1520.0;;;;;235.75972;407.0;58.210613;19974.0;;;2.8410082;383090.0;4982.0;96.829994;13056845.0;52979.0;;;;13484298.0;3.5876994;63.0;1756.0;439.0;0.564524;463.0;82016.0;20504.0;;;;
2026;2;Huanuco;Leoncio Prado;RupaRupa;MOVISTAR;7.288198;884.0;;;13.01859;15934.0;2.7072353;1207.0;;;;;228.266;837.0;54.2425;23318.0;;;2.543625;583888.0;5884.0;95.49904;21921763.0;92720.0;;;;22954956.0;4.0857143;143.0;3500.0;875.0;0.56017727;536.0;95684.0;23921.0;;;;
2026;2;Huanuco;Leoncio Prado;Santo Domingo De Anda;BITEL;;;;;10.799771;2716.0;;;;;;;;;73.20329;2626.0;;;9.029022;218009.0;3554.0;89.73977;2166799.0;17938.0;;;;2414536.0;;;;;1.9065614;222.0;11644.0;2911.0;;;;
2026;2;Huanuco;Leoncio Prado;Santo Domingo De Anda;CLARO;;;;;11.270538;1587.0;;;;;;;;;44.48837;3300.0;;;0.86171603;11702.0;;95.835014;1301428.0;2195.0;;;;1357988.0;;;;;0.060569353;8.0;13208.0;3302.0;;;;
2026;2;Huanuco;Leoncio Prado;Santo Domingo De Anda;ENTEL;;;;;;;;;;;;;;;;;;;43.543728;277438.0;1849.0;50.77109;323487.0;1931.0;;;;637148.0;;;;;2.949438;;;;;;;
2026;2;Huanuco;Leoncio Prado;Santo Domingo De Anda;MOVISTAR;;;;;;;;;;;;;;;;;;;26.947805;9975.0;;25.394424;9400.0;;;;;37016.0;;;;;;;;;;;;
2026;2;Huanuco;Marañon;Cholon;BITEL;;;;;13.861098;5949.0;;;;;;;;;73.39856;3918.0;;;5.1545963;224547.0;2405.0;91.94228;4005234.0;10636.0;;;;4356248.0;6.8327975;;;;0.8662762;142.0;16392.0;4098.0;;;;
2026;2;Huanuco;Marañon;Cholon;CLARO;;;;;14.861787;1290.0;;;;;;;;;52.436913;1009.0;;;1.8694911;27817.0;;96.09629;1429860.0;5461.0;;;;1487945.0;;;;;0.147929;6.0;4056.0;1014.0;;;;
2026;2;Huanuco;Marañon;Cholon;ENTEL;;;;;9.545338;512.0;;;;;;;;;;;;;7.4605174;96713.0;862.0;92.10287;1193958.0;4767.0;;;;1296331.0;2.7985075;;;;6.3541665;122.0;1920.0;480.0;;;;
2026;2;Huanuco;Marañon;Cholon;MOVISTAR;;;;;;;;;;;;;;;;;;;3.2125404;4937.0;;95.16655;146251.0;596.0;;;;153679.0;;;;;;;;;;;;
2026;2;Huanuco;Marañon;Huacrachuco;BITEL;2.2123852;866.0;;;7.718577;2099.0;;;;;;;;;76.733604;2560.0;;;6.3872175;104646.0;1581.0;91.23364;1494741.0;7615.0;;;;1638366.0;4.92228;;;;1.5596497;171.0;10964.0;2741.0;;;;
2026;2;Huanuco;Marañon;Huacrachuco;CLARO;;;;;12.655137;4887.0;;;;;;;;;55.0482;6939.0;;;1.0589387;47956.0;739.0;97.99633;4437945.0;24858.0;;;;4528685.0;;;;;0.702626;198.0;28180.0;7045.0;;;;
2026;2;Huanuco;Marañon;Huacrachuco;ENTEL;;;;;12.577413;8313.0;2.3325932;446.0;;;;;;;63.12473;15012.0;;;0.5247169;24674.0;531.0;99.37512;4672961.0;23039.0;;;;4702345.0;;;;;0.46753415;286.0;61172.0;15293.0;;;;
2026;2;Huanuco;Marañon;Huacrachuco;MOVISTAR;;;;;9.397744;871.0;;;;;;;;;83.59895;849.0;;;44.37166;442996.0;1167.0;53.611664;535246.0;1528.0;;;;998376.0;1.0613208;;;;0.40603247;14.0;3448.0;862.0;;;;
2026;2;Huanuco;Marañon;La Morada;BITEL;;;;;12.162747;624.0;;;;;;;;;79.17114;658.0;;;13.66705;114259.0;1114.0;77.568306;648485.0;4084.0;;;;836018.0;;;;;1.8284107;52.0;2844.0;711.0;;;;
2026;2;Huanuco;Marañon;La Morada;CLARO;;;;;10.02364;6278.0;;;;;;;328.2281;1333.0;55.825813;4103.0;;;30.647486;758905.0;3489.0;63.516525;1572821.0;5555.0;;;;2476239.0;3.9668548;225.0;5672.0;1418.0;0.21760155;36.0;16544.0;4136.0;;;;
2026;2;Huanuco;Marañon;La Morada;ENTEL;;;;;9.509872;536.0;;;;;;;;;74.00436;812.0;;;16.19533;94411.0;981.0;82.62481;481663.0;3242.0;;;;582952.0;;;;;3.7570622;133.0;3540.0;885.0;;;;
2026;2;Huanuco;Marañon;La Morada;MOVISTAR;;;;;;;;;;;;;;;;;;;0.43271312;10.0;;12.894851;298.0;;;;;2311.0;;;;;;;;;;;;
2026;2;Huanuco;Marañon;San Buenaventura;BITEL;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;
2026;2;Huanuco;Marañon;San Buenaventura;CLARO;;;;;;;;;;;;;;;;;;;24.843197;20359.0;;45.027454;36900.0;;;;;81950.0;;;;;;;;;;;;
2026;2;Huanuco;Marañon;San Buenaventura;MOVISTAR;;;;;;;;;;;;;;;;;;;0.38278976;25.0;;25.202879;1646.0;;;;;6531.0;;;;;;;;;;;;
2026;2;Huanuco;Marañon;Santa Rosa De Alto Yanajanca;BITEL;;;;;12.872046;2187.0;;;;;;;;;81.656746;3163.0;;;3.9450648;192939.0;1950.0;89.79091;4391352.0;22095.0;;;;4890642.0;;;;;6.3642216;989.0;15540.0;3885.0;;;;
2026;2;Huanuco;Marañon;Santa Rosa De Alto Yanajanca;CLARO;;;;;;;;;;;;;;;;;;;0.0;;;0.1875293;4.0;;;;;2133.0;;;;;;;;;;;;
2026;2;Huanuco;Marañon;Santa Rosa De Alto Yanajanca;ENTEL;;;;;;;;;;;;;;;;;;;2.6497717;4197.0;;93.79131;148557.0;843.0;;;;158391.0;;;;;3.3980582;;;;;;;
2026;2;Huanuco;Marañon;Santa Rosa De Alto Yanajanca;MOVISTAR;;;;;;;;;;;;;;;;;;;15.191585;5170.0;;19.496357;6635.0;;;;;34032.0;;;;;;;;;;;;
2026;2;Huanuco;Pachitea;Chaglla;BITEL;;;;;10.481946;1089.0;;;;;;;;;59.991207;1596.0;;;2.4628184;27684.0;473.0;96.8536;1088710.0;3844.0;;;;1124078.0;;;;;1.3897374;91.0;6548.0;1637.0;;;;
2026;2;Huanuco;Pachitea;Chaglla;CLARO;;;;;10.387837;3124.0;;;;;;;234.34827;715.0;52.053017;5841.0;;;10.825257;319731.0;2572.0;87.87448;2595430.0;11529.0;;;;2953565.0;3.1165311;92.0;2952.0;738.0;0.7791328;184.0;23616.0;5904.0;;;;
2026;2;Huanuco;Pachitea;Chaglla;ENTEL;;;;;11.576058;3389.0;;;;;;;;;58.609882;2071.0;;;0.33711237;4099.0;;94.62849;1150602.0;4929.0;;;;1215915.0;;;;;0.38022813;32.0;8416.0;2104.0;;;;
2026;2;Huanuco;Pachitea;Chaglla;MOVISTAR;;;;;;;;;;;;;;;;;;;1.1252787;323.0;;59.071907;16956.0;;;;;28704.0;;;;;;;;;;;;
2026;2;Huanuco;Pachitea;Molino;BITEL;;;;;17.816402;8274.0;3.1038327;728.0;;;;;;;57.01519;3644.0;;;4.0171466;61691.0;2088.0;95.394646;1464968.0;12346.0;;;;1535692.0;;;;;0.36064234;53.0;14696.0;3674.0;;;;
2026;2;Huanuco;Pachitea;Molino;CLARO;;;;;16.386034;6066.0;1.446452;543.0;;;;;;;44.9937;4496.0;;;0.38233882;8522.0;;99.58137;2219582.0;14231.0;;;;2228913.0;;;;;0.5152925;93.0;18048.0;4512.0;;;;
2026;2;Huanuco;Pachitea;Molino;ENTEL;;;;;14.6720295;508.0;;;;;;;;;;;;;0.3738383;1282.0;;99.60604;341578.0;1546.0;;;;342929.0;;;;;0.29069766;;;;;;;
2026;2;Huanuco;Pachitea;Molino;MOVISTAR;;;;;;;;;;;;;;;;;;;12.039571;4004.0;;64.627;21493.0;;;;;33257.0;;;;;;;;;;;;
2026;2;Huanuco;Pachitea;Panao;BITEL;;;;;12.758355;4368.0;;;;;;;;;63.86013;3330.0;;;8.565217;220336.0;2206.0;88.343376;2272590.0;13088.0;;;;2572451.0;3.5365853;;;;1.48347;210.0;14156.0;3539.0;;;;
2026;2;Huanuco;Pachitea;Panao;CLARO;;;;;13.558925;11452.0;1.4867394;858.0;;;;;;;46.430378;8966.0;;;1.7032847;95737.0;1573.0;97.95646;5505866.0;35564.0;;;;5620728.0;8.2;;;;0.7048872;255.0;36176.0;9044.0;;;;
2026;2;Huanuco;Pachitea;Panao;ENTEL;;;;;11.68395;2476.0;3.687879;505.0;;;;;;;64.91794;2952.0;;;1.5216066;21751.0;;95.9765;1371961.0;6106.0;;;;1429476.0;;;;;0.53475934;64.0;11968.0;2992.0;;;;
2026;2;Huanuco;Pachitea;Panao;MOVISTAR;;;;;3.8989315;620.0;;;;;;;;;;;;;5.1318574;66253.0;;82.79291;1068868.0;3483.0;;;;1291014.0;6.3679247;;;;1.5227576;91.0;5976.0;1494.0;;;;
2026;2;Huanuco;Pachitea;Umari;BITEL;;;;;16.513609;3394.0;;;;;;;;;61.12096;1730.0;;;2.160954;23175.0;797.0;97.285545;1043332.0;5095.0;;;;1072443.0;;;;;0.5492958;39.0;7100.0;1775.0;;;;
2026;2;Huanuco;Pachitea;Umari;CLARO;;;;;11.061648;1073.0;;;;;;;;;58.820705;826.0;;;4.8393655;27980.0;548.0;94.71683;547629.0;3957.0;;;;578175.0;;;;;2.5684931;90.0;3504.0;876.0;;;;
2026;2;Huanuco;Pachitea;Umari;ENTEL;;;;;15.829501;966.0;;;;;;;;;62.07711;627.0;;;4.9093733;12324.0;;94.4409;237075.0;1924.0;;;;251030.0;;;;;1.2147336;31.0;2552.0;638.0;;;;
2026;2;Huanuco;Pachitea;Umari;MOVISTAR;;;;;;;;;;;;;;;;;;;10.772748;1178.0;;40.768177;4458.0;;;;;10935.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Codo Del Pozuzo;BITEL;;;;;;;;;;;;;;;54.554276;418.0;;;6.404488;14761.0;;90.766624;209198.0;973.0;;;;230479.0;;;;;0.33632287;6.0;1784.0;446.0;;;;
2026;2;Huanuco;Puerto Inca;Codo Del Pozuzo;CLARO;;;;;11.407466;8736.0;4.4124203;1662.0;;;;;;;80.11887;9049.0;;;4.222071;200208.0;1728.0;91.12791;4321229.0;23795.0;;;;4741938.0;6.3636365;;;;1.7926509;683.0;38100.0;9525.0;;;;
2026;2;Huanuco;Puerto Inca;Codo Del Pozuzo;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;97.35627;149732.0;;;;;153798.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Codo Del Pozuzo;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;35050.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Honoria;BITEL;;;;;11.257216;2480.0;;;;;;;;;59.874794;1589.0;;;1.618429;15013.0;;91.99345;853357.0;2971.0;;;;927628.0;;;;;0.92537314;62.0;6700.0;1675.0;;;;
2026;2;Huanuco;Puerto Inca;Honoria;CLARO;;;;;;;;;;;;;;;81.20343;724.0;;;0.9633382;8904.0;;91.02334;841316.0;3540.0;;;;924286.0;;;;;3.6204743;116.0;3204.0;801.0;;;;
2026;2;Huanuco;Puerto Inca;Honoria;ENTEL;;;;;13.837758;3387.0;;;;;;;;;59.208946;5140.0;;;7.217943;290234.0;2250.0;91.71282;3687779.0;12111.0;;;;4021007.0;2.1551723;35.0;1624.0;406.0;1.2151777;253.0;20820.0;5205.0;;;;
2026;2;Huanuco;Puerto Inca;Honoria;MOVISTAR;;;;;17.40266;2183.0;;;;;;;;;99.14906;1142.0;;;11.580994;139987.0;1028.0;87.358665;1055961.0;6357.0;;;;1208765.0;;;;;1.3843648;68.0;4912.0;1228.0;;;;
2026;2;Huanuco;Puerto Inca;Puerto Inca;BITEL;;;;;12.017654;2722.0;;;;;;;;;64.16285;2686.0;;;4.922144;152382.0;1431.0;90.077576;2788663.0;9969.0;;;;3095846.0;5.3680983;;;;2.8673227;338.0;11788.0;2947.0;;;;
2026;2;Huanuco;Puerto Inca;Puerto Inca;CLARO;;;;;12.307548;8292.0;2.615133;561.0;;;;;;;57.21802;12143.0;;;5.415936;550158.0;3673.0;92.88596;9435480.0;43214.0;;;;10158133.0;4.8270893;;;;0.80828136;399.0;49364.0;12341.0;;;;
2026;2;Huanuco;Puerto Inca;Puerto Inca;ENTEL;;;;;;;;;;;;;;;;;;;5.946396;3359.0;;58.761154;33193.0;;;;;56488.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Puerto Inca;MOVISTAR;;;;;;;;;;;;;;;;;;;2.8302383;4848.0;;95.20296;163076.0;471.0;;;;171293.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Tournavista;BITEL;4.1882143;1384.0;;;11.043255;864.0;;;;;;;133.71701;498.0;56.415237;694.0;;;25.824896;204927.0;738.0;60.603508;480904.0;2214.0;;;;793525.0;0.6;12.0;2000.0;500.0;1.1564626;34.0;2940.0;735.0;;;;
2026;2;Huanuco;Puerto Inca;Tournavista;CLARO;;;;;14.151463;2710.0;;;;;;;;;61.835415;1551.0;;;3.142538;39079.0;714.0;76.148346;946942.0;3371.0;;;;1243549.0;;;;;0.65502185;42.0;6412.0;1603.0;;;;
2026;2;Huanuco;Puerto Inca;Tournavista;ENTEL;;;;;;;;;;;;;;;;;;;27.340252;17521.0;;57.678085;36963.0;;;;;64085.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Tournavista;MOVISTAR;;;;;;;;;;;;;;;;;;;0.012374002;50.0;;0.012374002;50.0;;;;;404073.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Yuyapichis;BITEL;;;;;8.042591;3088.0;;;;;;;;;58.18571;1901.0;;;3.1349177;64029.0;1410.0;94.38844;1927833.0;11187.0;;;;2042446.0;;;;;1.0404949;111.0;10668.0;2667.0;;;;
2026;2;Huanuco;Puerto Inca;Yuyapichis;CLARO;;;;;10.349448;2017.0;;;;;;;;;51.674904;1274.0;;;8.953333;87543.0;839.0;72.50314;708914.0;3229.0;;;;977770.0;7.1192055;;;;1.687922;90.0;5332.0;1333.0;;;;
2026;2;Huanuco;Puerto Inca;Yuyapichis;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;79.48676;4894.0;;;;;6157.0;;;;;;;;;;;;
2026;2;Huanuco;Puerto Inca;Yuyapichis;MOVISTAR;;;;;;;;;;;;;;;;;;;0.61831766;96.0;;0.5023831;78.0;;;;;15526.0;;;;;;;;;;;;
2026;2;Huanuco;Yarowilca;Aparicio Pomares;BITEL;;;;;13.469654;1102.0;;;;;;;;;42.946465;882.0;;;3.765159;14493.0;477.0;95.1367;366204.0;2218.0;;;;384924.0;;;;;0.41436464;15.0;3620.0;905.0;;;;
2026;2;Huanuco;Yarowilca;Aparicio Pomares;CLARO;;;;;14.900978;1221.0;;;;;;;;;46.85234;499.0;;;25.019264;100978.0;920.0;71.6636;289235.0;1743.0;;;;403601.0;;;;;0.5371094;11.0;2048.0;512.0;;;;
2026;2;Huanuco;Yarowilca;Aparicio Pomares;ENTEL;;;;;;;;;;;;;;;;;;;4.7836604;178.0;;94.78635;3527.0;;;;;3721.0;;;;;;;;;;;;
2026;2;Huanuco;Yarowilca;Aparicio Pomares;MOVISTAR;;;;;;;;;;;;;;;;;;;11.481845;117.0;;88.51816;902.0;;;;;1019.0;;;;;;;;;;;;
2026;2;Huanuco;Yarowilca;Cahuac;BITEL;;;;;;;;;;;;;;;52.385178;426.0;;;4.219382;7097.0;;95.12961;160008.0;1140.0;;;;168200.0;;;;;1.0989012;20.0;1820.0;455.0;;;;
